audio_id,concern_a,concern_b,primary_focus,protocol_id,audit_status,finding_codes
07564b6df5b9,HIGH_NOTE_THINS,TIMBRE_DISSATISFIED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,VOICE_TOO_THIN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_THINS,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_THINS,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_THINS,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_THINS,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_THINS,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,TIMBRE_DISSATISFIED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VOICE_TOO_THIN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,HIGH_NOTE_UNSTABLE,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,TIMBRE_DISSATISFIED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VOICE_TOO_THIN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,THROAT_EFFORT,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,THROAT_EFFORT,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,THROAT_EFFORT,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,THROAT_EFFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,THROAT_EFFORT,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,TIMBRE_DISSATISFIED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VOICE_TOO_THIN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,LOUD_VOICE_DIFFICULT,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,TIMBRE_DISSATISFIED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,VOICE_TOO_THIN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOCAL_FATIGUE,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOCAL_FATIGUE,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOCAL_FATIGUE,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,VOCAL_FATIGUE,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,VOCAL_FATIGUE,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,TIMBRE_DISSATISFIED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,VOICE_TOO_THIN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,AFTER_SINGING_FATIGUE,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,VOICE_TOO_THIN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,TIMBRE_DISSATISFIED,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_THIN,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_THIN,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_THIN,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_THIN,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_THIN,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_DARK_MUFFLED,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,VOICE_TOO_BREATHY,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,VIBRATO_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,DYNAMICS_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,PHRASE_END_WEAK,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_NASAL_PERCEPT,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,VOICE_TOO_SHARP,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,VIBRATO_UNSTABLE,STABILITY,VIBRATO_CONTROL,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,DYNAMICS_DIFFICULT,DYNAMICS,DYNAMICS,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,PHRASE_END_WEAK,DYNAMICS,PHRASE_ENDURANCE,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_BREATHY,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_SHARP,VOICE_ROUGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_SHARP,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_SHARP,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_SHARP,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_TOO_SHARP,VIBRATO_UNSTABLE,STABILITY,VIBRATO_CONTROL,PASS,
07564b6df5b9,VOICE_TOO_SHARP,DYNAMICS_DIFFICULT,DYNAMICS,DYNAMICS,PASS,
07564b6df5b9,VOICE_TOO_SHARP,PHRASE_END_WEAK,DYNAMICS,PHRASE_ENDURANCE,PASS,
07564b6df5b9,VOICE_TOO_SHARP,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_SHARP,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_SHARP,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_SHARP,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
07564b6df5b9,VOICE_TOO_SHARP,OTHER_CONCERN,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
07564b6df5b9,VOICE_ROUGH,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,PASS,
